NUMPED;DATAPED;HORAPED;CODCLIEN;ES;FINALIDNFE;SITUACAO;PESO;PRAZOPGTO;VALORPRODS;VALORDESC;VALOR;VALBASEICMS;VALICMS;COMISSAO
555.978;17.05.2022;10:53:21;1.448;S;1;2;4,300;0;28,55;0,00;28,55;28,55;0,00;0,00
555.979;17.05.2022;11:13:44;2.071;S;1;2;10,000;14;115,00;0,00;115,00;101,20;18,22;0,00
555.980;17.05.2022;11:15:36;2.330;S;1;2;1,940;28;114,09;0,00;114,09;76,06;13,69;0,00
555.981;17.05.2022;11:19:46;2.071;S;1;2;10,000;14;115,00;0,00;115,00;101,20;18,22;0,00
555.982;17.05.2022;11:21:14;1.372;S;1;2;6,200;14;46,50;0,00;46,50;31,00;5,58;0,00
555.983;17.05.2022;11:23:30;1.897;S;1;2;52,975;14;932,17;0,00;932,17;714,76;76,80;0,00
555.984;17.05.2022;11:25:23;1.529;S;1;2;5,780;0;99,73;0,00;99,73;38,79;6,98;0,00
555.985;17.05.2022;11:27:17;2.125;S;1;2;24,490;14;1.083,90;0,00;1.083,90;928,41;106,18;0,00
555.986;17.05.2022;11:33:05;3.194;S;1;2;3,006;0;103,13;0,00;103,13;85,04;11,35;0,00
555.987;17.05.2022;11:33:52;2.181;S;1;2;2,636;14;102,57;0,00;102,57;82,56;12,31;0,00
555.988;17.05.2022;11:44:32;1.309;S;1;2;7,270;14;199,50;0,00;199,50;191,11;14,46;0,00
555.989;17.05.2022;11:55:17;2.309;S;1;2;8,316;14;141,60;0,00;141,60;94,40;16,99;0,00
555.990;17.05.2022;12:22:35;2.011;S;1;2;6,000;14;821,90;0,00;821,90;675,78;52,61;0,00
555.991;17.05.2022;12:23:33;1.610;S;1;2;29,370;14;854,21;0,00;854,21;836,79;76,78;3,00
555.992;17.05.2022;13:00:53;2.050;S;1;2;20,900;14;157,72;0,00;157,72;143,47;23,93;0,00
555.993;17.05.2022;12:24:07;2.076;S;1;2;9,700;14;371,32;0,00;371,32;371,32;44,56;0,00
555.994;17.05.2022;12:25:51;3.364;S;1;2;26,134;5;906,83;0,00;906,83;903,84;108,82;0,00
555.995;17.05.2022;12:26:46;1.952;S;1;2;22,360;14;488,37;0,00;488,37;189,93;34,19;0,00
555.996;17.05.2022;12:27:36;1.216;S;1;2;27,400;14;554,10;0,00;554,10;369,42;66,50;3,00
555.997;17.05.2022;12:30:23;2.494;S;1;2;2,000;0;37,72;0,00;37,72;25,15;4,53;0,00
555.998;17.05.2022;12:34:05;1.170;S;1;2;27,500;14;477,44;0,00;477,44;362,95;51,84;0,00
555.999;17.05.2022;12:34:51;1.081;S;1;2;24,400;14;576,22;0,00;576,22;576,22;74,07;2,00
556.000;17.05.2022;12:36:53;1.557;S;1;3;40,630;14;826,98;0,00;826,98;597,35;87,41;0,00
556.001;17.05.2022;12:41:13;1.547;S;1;2;8,626;14;423,51;0,00;423,51;307,95;50,82;0,00
556.002;17.05.2022;12:42:15;2.391;S;1;2;9,630;21;368,64;0,00;368,64;368,64;44,24;0,00
556.003;17.05.2022;12:43:06;1.438;S;1;2;34,700;14;1.303,48;0,00;1.303,48;1.036,43;134,57;3,00
556.004;17.05.2022;12:44:58;1.507;S;1;2;11,950;14;375,60;0,00;375,60;375,60;35,57;2,00
556.005;17.05.2022;12:45:35;2.303;S;1;2;6,220;14;366,61;0,00;366,61;366,61;0,00;0,00
556.006;17.05.2022;12:47:19;2.667;S;1;2;6,360;14;374,86;0,00;374,86;374,86;0,00;0,00
556.007;17.05.2022;12:48:28;1.746;S;1;2;10,000;5;315,78;0,00;315,78;287,94;10,02;0,00
556.008;17.05.2022;12:49:32;1.238;S;1;2;24,670;21;398,75;0,00;398,75;329,09;30,70;0,00
556.009;17.05.2022;12:54:52;2.507;S;1;2;5,332;0;171,68;0,00;171,68;159,94;16,64;0,00
556.010;17.05.2022;13:05:39;1.545;S;1;3;46,830;14;927,51;0,00;927,51;498,89;80,16;0,00
556.011;17.05.2022;13:08:35;2.071;S;1;2;21,850;14;829,21;0,00;829,21;829,21;99,51;0,00
556.012;17.05.2022;16:42:27;2.630;S;1;2;27,072;14;1.138,47;0,00;1.138,47;1.025,36;168,85;0,00
556.013;17.05.2022;13:50:40;2.362;S;1;2;3,240;14;137,60;0,00;137,60;91,74;16,51;0,00
556.014;17.05.2022;14:18:40;2.432;S;1;2;20,200;14;771,22;0,00;771,22;645,23;92,55;0,00
556.015;17.05.2022;14:04:51;2.125;S;1;2;26,010;14;1.136,18;0,00;1.136,18;963,26;112,46;0,00
556.016;17.05.2022;14:20:50;1.898;S;1;2;20,665;14;327,19;0,00;327,19;239,12;39,44;0,00
556.017;17.05.2022;14:22:19;3.404;S;1;3;67,680;19;1.155,62;0,00;1.155,62;812,93;138,68;0,00
556.018;17.05.2022;14:25:41;2.383;S;1;2;17,220;14;664,92;0,00;664,92;511,99;82,60;0,00
556.019;17.05.2022;14:27:34;1.238;S;1;3;23,175;21;629,67;0,00;629,67;480,21;53,81;0,00
556.021;17.05.2022;14:36:31;2.528;S;1;2;7,660;7;165,38;0,00;165,38;134,81;11,01;0,00
556.022;17.05.2022;14:39:01;1.249;S;1;2;1,000;14;19,55;0,00;19,55;13,03;2,35;0,00
556.023;17.05.2022;14:47:33;1.298;S;1;2;11,800;0;253,31;0,00;253,31;187,50;23,70;0,00
556.025;17.05.2022;15:20:58;1.476;S;1;2;3,912;14;95,31;0,00;95,31;71,01;12,78;3,00
556.026;17.05.2022;15:26:04;2.017;S;1;2;2,000;0;25,00;0,00;25,00;25,00;0,00;0,00
556.027;17.05.2022;15:32:02;1.423;S;1;2;48,265;19;1.765,69;0,00;1.765,69;1.728,67;204,64;0,00
556.029;17.05.2022;15:33:22;1.815;S;1;2;60,500;19;2.061,40;0,00;2.061,40;2.061,40;212,58;0,00
556.030;17.05.2022;15:46:19;3.458;S;1;2;30,000;7;508,30;0,00;508,30;197,68;35,58;0,00
556.031;17.05.2022;15:48:41;1.683;S;1;3;36,552;14;883,05;0,00;883,05;695,03;67,97;0,00
556.033;17.05.2022;15:50:53;2.034;S;1;2;31,000;14;433,72;0,00;433,72;168,67;30,36;0,00
556.034;17.05.2022;05:51:46;1.520;S;1;3;142,404;7;3.923,49;0,00;3.923,49;3.219,22;345,56;0,00
556.036;17.05.2022;16:44:26;2.630;S;1;2;27,072;14;619,31;0,00;619,31;506,20;75,40;0,00
556.037;17.05.2022;17:16:12;2.026;S;1;2;20,880;28;260,62;0,00;260,62;229,87;31,28;0,00
556.038;17.05.2022;17:36:12;1.365;S;1;2;1,500;14;24,64;0,00;24,64;16,43;2,96;0,00
556.039;17.05.2022;17:44:23;1.332;S;1;2;1,420;14;82,09;0,00;82,09;57,09;9,50;0,00
556.040;18.05.2022;05:53:28;1.081;S;1;2;62,630;14;1.005,76;0,00;1.005,76;988,10;90,63;2,00
556.041;18.05.2022;05:54:41;1.423;S;1;2;50,365;19;1.839,43;0,00;1.839,43;1.802,41;204,64;0,00
556.042;18.05.2022;06:10:41;1.237;S;1;2;4,662;28;57,06;0,00;57,06;22,19;3,99;0,00
556.044;18.05.2022;07:35:12;2.253;S;1;2;12,000;0;184,00;0,00;184,00;122,67;22,08;3,00
556.045;18.05.2022;08:10:24;1.098;S;1;2;75,700;0;1.588,36;0,00;1.588,36;1.368,78;190,61;0,00
556.046;18.05.2022;08:13:41;1.098;S;1;2;5,000;0;84,00;0,00;84,00;56,00;10,08;0,00
556.047;18.05.2022;08:21:44;2.330;S;1;2;16,940;28;1.087,59;0,00;1.087,59;725,10;130,52;0,00
556.049;18.05.2022;08:28:11;1.496;S;1;2;2,000;14;74,70;0,00;74,70;49,80;8,96;0,00
556.050;18.05.2022;08:57:32;1.332;S;1;2;22,362;14;879,91;0,00;879,91;790,33;104,86;0,00
556.051;18.05.2022;09:02:10;2.309;S;1;2;2,068;14;82,52;0,00;82,52;82,52;9,90;0,00
556.052;18.05.2022;09:06:49;1.992;S;1;2;2,915;0;73,02;0,00;73,02;48,68;8,76;0,00
556.053;18.05.2022;09:20:25;1.453;S;1;2;3,000;0;112,05;0,00;112,05;74,70;13,45;0,00
556.054;18.05.2022;09:29:01;1.484;S;1;2;10,420;0;102,61;0,00;102,61;77,93;7,62;0,00
556.055;18.05.2022;09:22:37;2.507;S;1;2;2,810;0;56,70;0,00;56,70;41,20;7,42;0,00
556.056;18.05.2022;09:30:32;1.464;S;1;2;3,370;0;33,28;0,00;33,28;22,19;3,99;0,00
556.058;18.05.2022;09:41:32;1.625;S;1;2;14,150;14;205,71;0,00;205,71;197,08;29,88;0,00
556.059;18.05.2022;09:45:49;2.309;S;1;2;0,290;14;8,67;0,00;8,67;5,78;1,04;0,00
556.060;18.05.2022;09:48:10;3.462;S;1;2;29,870;10;738,93;0,00;738,93;678,60;88,67;0,00
556.061;18.05.2022;09:51:57;1.108;S;1;2;21,200;14;743,70;0,00;743,70;743,70;89,24;0,00
556.062;18.05.2022;09:54:32;1.036;S;1;2;19,608;14;845,51;0,00;845,51;757,15;101,46;0,00
556.063;18.05.2022;09:58:16;3.227;S;1;2;4,436;0;335,25;0,00;335,25;271,97;42,13;0,00
556.064;18.05.2022;10:01:28;2.020;S;1;2;2,000;20;58,00;0,00;58,00;58,00;10,44;0,00
556.065;18.05.2022;10:10:21;1.041;S;1;2;3,950;14;694,63;0,00;694,63;679,71;8,23;0,00
556.066;18.05.2022;10:11:52;2.588;S;1;2;14,476;14;280,53;0,00;280,53;229,44;22,76;0,00
556.067;18.05.2022;10:21:22;3.246;S;1;2;9,764;0;451,11;0,00;451,11;395,35;35,55;0,00
556.068;18.05.2022;10:15:44;2.330;S;1;2;20,000;28;658,80;0,00;658,80;658,80;79,06;0,00
556.069;18.05.2022;10:17:04;1.041;S;1;2;4,750;14;83,20;0,00;83,20;68,28;8,23;0,00
556.070;18.05.2022;11:27:34;1.615;S;1;3;46,660;21;737,24;0,00;737,24;682,35;19,77;0,00
556.071;18.05.2022;10:48:12;2.026;S;1;2;5,000;28;94,95;0,00;94,95;94,95;0,00;0,00
556.072;18.05.2022;10:50:23;1.353;S;1;3;71,760;14;1.250,87;0,00;1.250,87;653,36;103,24;0,00
556.073;18.05.2022;11:08:32;2.071;S;1;2;38,818;14;1.239,87;0,00;1.239,87;1.169,44;63,95;0,00
556.076;18.05.2022;11:41:09;2.237;S;1;2;17,400;14;217,40;0,00;217,40;217,40;0,00;0,00
556.078;18.05.2022;11:47:39;1.666;S;1;2;0,990;0;31,88;0,00;31,88;21,25;3,83;0,00
556.079;18.05.2022;11:54:07;2.237;S;1;2;51,214;14;537,34;0,00;537,34;476,59;30,27;0,00
556.080;18.05.2022;12:02:48;1.457;S;1;2;22,170;14;901,29;0,00;901,29;794,92;73,81;0,00
556.081;18.05.2022;12:43:28;2.237;S;1;2;14,000;14;150,50;0,00;150,50;100,34;18,06;0,00
556.082;18.05.2022;13:21:20;2.399;S;1;2;11,500;14;302,76;0,00;302,76;229,54;26,36;0,00
556.083;18.05.2022;13:22:07;1.128;S;1;0;0,000;14;0,00;0,00;0,00;0,00;0,00;0,00
556.084;18.05.2022;13:29:46;2.017;S;1;2;4,000;0;149,40;0,00;149,40;99,61;17,93;0,00
556.086;18.05.2022;13:42:55;1.128;S;1;2;0,000;14;0,00;0,00;0,00;0,00;0,00;0,00
556.087;18.05.2022;13:44:11;2.237;S;1;2;14,000;14;150,50;0,00;150,50;100,34;18,06;0,00
556.088;18.05.2022;13:44:36;1.128;S;1;2;9,014;14;481,26;0,00;481,26;352,49;55,98;0,00
556.089;18.05.2022;13:46:33;2.148;S;1;3;55,000;14;666,60;0,00;666,60;444,42;80,00;0,00
556.090;18.05.2022;13:47:50;2.616;S;1;2;28,000;14;297,86;0,00;297,86;219,15;28,34;0,00
556.092;18.05.2022;13:50:30;2.330;S;1;3;38,400;29;1.037,64;0,00;1.037,64;1.037,64;124,52;0,00
556.093;18.05.2022;13:53:39;1.320;S;1;3;38,548;28;1.250,26;0,00;1.250,26;925,27;140,05;3,00
556.094;18.05.2022;14:07:40;1.238;S;1;2;11,545;21;364,22;0,00;364,22;276,36;35,26;0,00
556.095;18.05.2022;13:59:54;2.050;S;1;2;6,000;14;87,00;0,00;87,00;58,00;10,44;0,00
556.097;18.05.2022;14:11:39;1.760;S;1;2;24,775;14;1.006,06;0,00;1.006,06;727,65;102,95;0,00
556.099;18.05.2022;14:29:13;1.886;S;1;2;58,770;21;1.153,10;0,00;1.153,10;1.006,32;139,20;3,00
556.100;18.05.2022;14:28:58;1.545;S;1;2;6,150;14;34,68;0,00;34,68;34,68;4,16;0,00
556.101;18.05.2022;14:30:23;3.342;S;1;2;30,400;7;920,23;0,00;920,23;915,92;107,00;0,00
556.102;18.05.2022;14:32:59;1.320;S;1;2;5,388;28;360,94;0,00;360,94;240,64;43,32;3,00
556.103;18.05.2022;14:37:49;2.424;S;1;2;4,080;14;106,96;0,00;106,96;71,31;12,84;0,00
556.104;18.05.2022;14:39:12;2.250;S;1;2;11,310;14;335,11;0,00;335,11;268,41;34,76;3,00
556.105;18.05.2022;14:44:44;3.206;S;1;2;3,056;0;181,90;0,00;181,90;149,22;17,98;0,00
556.107;18.05.2022;14:45:52;2.588;S;1;2;3,330;14;75,01;0,00;75,01;70,00;6,63;0,00
556.108;18.05.2022;14:46:55;1.276;S;1;2;15,000;7;428,40;0,00;428,40;166,60;29,99;0,00
556.109;18.05.2022;14:51:34;1.375;S;1;3;38,170;14;946,29;0,00;946,29;368,01;66,24;3,00
556.110;18.05.2022;14:52:54;2.296;S;1;2;10,410;10;321,49;0,00;321,49;242,46;43,64;0,00
556.111;18.05.2022;14:53:34;2.309;S;1;2;5,856;14;205,39;0,00;205,39;164,01;24,65;0,00
556.113;18.05.2022;14:59:07;1.762;S;1;2;16,320;14;414,24;0,00;414,24;276,17;18,17;3,00
556.114;18.05.2022;14:58:42;3.316;S;1;2;3,222;0;32,99;0,00;32,99;26,51;3,55;0,00
556.115;18.05.2022;14:59:58;2.146;S;1;2;1,520;14;54,11;0,00;54,11;36,08;6,49;0,00
556.117;18.05.2022;15:03:53;1.270;S;1;2;26,000;10;617,63;0,00;617,63;349,88;39,55;0,00
556.118;18.05.2022;15:07:09;1.270;S;1;2;33,400;10;878,99;0,00;878,99;611,24;70,91;0,00
556.119;18.05.2022;15:33:30;1.081;S;1;2;51,600;14;632,40;0,00;632,40;632,40;0,00;2,00
556.120;18.05.2022;15:37:56;2.424;S;1;3;67,150;14;1.661,02;0,00;1.661,02;1.538,40;193,11;0,00
556.121;18.05.2022;15:39:44;1.119;S;1;2;12,300;14;246,01;0,00;246,01;213,01;29,52;0,00
556.122;18.05.2022;15:45:11;2.271;S;1;3;62,842;14;1.209,64;0,00;1.209,64;1.110,92;114,11;3,00
556.123;18.05.2022;15:46:42;2.175;S;1;2;17,510;14;310,66;0,00;310,66;207,12;37,28;3,00
556.124;18.05.2022;15:51:18;1.763;S;1;2;17,080;21;1.242,78;0,00;1.242,78;993,46;143,34;3,00
556.125;18.05.2022;15:53:50;2.507;S;1;2;3,854;0;117,44;0,00;117,44;105,34;16,76;0,00
556.126;18.05.2022;16:06:09;1.400;S;1;2;36,646;14;1.746,27;0,00;1.746,27;1.334,69;203,78;0,00
556.127;18.05.2022;16:07:37;2.628;S;1;2;28,815;14;1.046,00;0,00;1.046,00;980,73;125,52;3,00
556.129;18.05.2022;16:23:44;2.495;S;1;2;9,216;0;160,63;0,00;160,63;143,67;16,58;0,00
556.130;18.05.2022;16:27:13;1.479;S;1;3;58,830;14;1.097,38;0,00;1.097,38;566,12;85,24;0,00
556.131;18.05.2022;16:35:55;1.479;S;1;2;59,060;14;1.081,88;0,00;1.081,88;560,10;84,15;0,00
556.132;18.05.2022;17:00:07;1.994;S;1;2;14,330;14;224,75;0,00;224,75;149,84;26,97;3,00
556.133;18.05.2022;17:24:18;1.615;S;1;2;4,000;21;87,32;0,00;87,32;58,22;10,48;0,00
556.134;18.05.2022;17:34:33;1.598;S;1;2;8,052;10;220,61;0,00;220,61;150,07;27,01;0,00
556.135;18.05.2022;17:47:18;2.017;S;1;2;4,100;0;143,83;0,00;143,83;143,83;17,26;0,00
556.136;18.05.2022;17:58:59;2.312;S;1;2;4,860;14;130,20;0,00;130,20;86,80;15,62;0,00
556.137;19.05.2022;05:59:07;2.018;S;1;2;42,415;28;1.354,55;0,00;1.354,55;1.321,72;157,47;3,00
556.138;19.05.2022;06:00:04;2.424;S;1;2;2,150;14;96,24;0,00;96,24;64,16;11,55;0,00
556.139;19.05.2022;06:04:42;1.763;S;1;2;20,180;21;1.331,52;0,00;1.331,52;1.082,20;159,31;3,00
556.140;19.05.2022;08:20:06;2.588;S;1;2;0,500;14;29,75;0,00;29,75;19,83;3,57;0,00
556.141;19.05.2022;08:20:44;2.623;S;1;2;12,700;10;148,57;0,00;148,57;126,66;22,80;0,00
556.142;19.05.2022;09:41:14;2.330;S;1;3;34,800;28;826,92;0,00;826,92;559,55;99,24;0,00
556.143;19.05.2022;09:01:06;1.332;S;1;2;20,695;14;516,01;0,00;516,01;449,85;58,21;0,00
556.144;19.05.2022;09:06:02;1.324;S;1;2;1,272;0;60,11;0,00;60,11;43,33;6,04;0,00
556.145;19.05.2022;09:08:33;1.041;S;1;2;16,290;14;367,67;0,00;367,67;335,57;32,11;0,00
556.146;19.05.2022;09:15:59;2.026;S;1;2;29,706;28;515,27;0,00;515,27;432,87;52,83;0,00
556.147;19.05.2022;09:18:21;1.085;S;1;2;2,062;7;114,82;0,00;114,82;102,60;13,78;0,00
556.148;19.05.2022;09:19:46;2.020;S;1;2;20,680;20;235,12;0,00;235,12;156,75;28,22;0,00
556.149;19.05.2022;14:32:22;1.894;S;1;3;23,200;14;375,00;0,00;375,00;345,00;50,29;0,00
556.150;19.05.2022;09:35:22;2.020;S;1;2;0,225;20;19,50;0,00;19,50;19,50;3,51;0,00
556.151;19.05.2022;09:46:16;2.034;S;1;2;7,500;14;169,12;0,00;169,12;149,28;19,05;0,00
556.152;19.05.2022;09:50:29;3.462;S;1;2;2,150;10;96,24;0,00;96,24;64,16;11,55;0,00
556.153;19.05.2022;12:32:33;2.253;S;1;3;1.608,100;0;25.475,73;0,00;25.475,73;20.211,47;2.388,94;3,00
556.154;19.05.2022;09:59:51;2.499;S;1;2;0,000;14;20,00;0,00;20,00;20,00;3,60;0,00
556.155;19.05.2022;10:09:15;1.154;S;1;2;4,064;10;116,85;0,00;116,85;114,82;12,11;0,00
556.156;19.05.2022;10:02:26;2.017;S;1;2;0,520;0;11,23;0,00;11,23;11,23;0,00;0,00
556.157;19.05.2022;10:28:22;3.246;S;1;2;18,937;0;1.007,00;0,00;1.007,00;883,46;105,80;0,00
556.158;19.05.2022;10:38:55;1.063;S;1;2;39,062;7;915,76;0,00;915,76;561,23;89,05;0,00
556.160;19.05.2022;10:51:32;1.839;S;1;2;3,000;7;26,08;0,00;26,08;17,39;3,13;0,00
556.161;19.05.2022;10:53:04;1.839;S;1;2;5,200;7;36,68;0,00;36,68;27,99;4,40;0,00
556.162;19.05.2022;11:04:09;2.507;S;1;2;3,004;0;100,22;0,00;100,22;93,64;6,72;0,00
556.163;19.05.2022;11:14:52;2.026;S;1;2;13,200;28;127,44;0,00;127,44;84,96;15,29;0,00
556.164;19.05.2022;11:34:12;3.339;S;1;2;2,430;0;89,90;0,00;89,90;82,70;10,79;0,00
556.165;19.05.2022;11:42:56;2.017;S;1;2;5,272;0;199,84;0,00;199,84;177,31;17,13;0,00
556.166;19.05.2022;11:43:19;2.017;S;1;2;6,272;0;237,19;0,00;237,19;202,21;21,61;0,00
556.167;19.05.2022;11:49:28;1.041;S;1;2;5,000;14;94,95;0,00;94,95;94,95;0,00;0,00
556.168;19.05.2022;11:52:17;2.507;S;1;2;0,650;0;26,90;0,00;26,90;26,90;4,84;0,00
556.169;19.05.2022;12:49:50;2.071;S;1;2;10,000;14;115,00;0,00;115,00;101,20;18,22;0,00
556.171;19.05.2022;13:59:31;2.071;S;1;2;35,650;14;1.096,88;0,00;1.096,88;1.083,08;136,04;0,00
556.172;19.05.2022;13:35:33;3.339;S;1;2;1,400;0;24,78;0,00;24,78;21,81;3,93;0,00
556.173;19.05.2022;14:06:26;2.064;S;1;2;3,900;7;101,80;0,00;101,80;101,80;7,66;0,00
556.174;19.05.2022;14:11:56;2.000;S;1;2;1,810;0;50,17;0,00;50,17;33,45;6,02;0,00
556.175;19.05.2022;14:23:58;1.118;S;1;2;3,490;14;62,21;0,00;62,21;31,37;4,94;3,00
556.176;19.05.2022;14:40:36;2.396;S;1;2;8,402;14;322,66;0,00;322,66;244,09;38,26;0,00
556.177;19.05.2022;14:31:01;1.215;S;1;3;50,000;7;380,00;0,00;380,00;253,35;45,60;3,00
556.178;19.05.2022;14:32:59;1.814;S;1;2;59,920;14;2.072,56;0,00;2.072,56;1.962,88;248,71;3,00
556.179;19.05.2022;14:34:23;2.628;S;1;2;22,620;14;411,00;0,00;411,00;274,01;49,32;3,00
556.180;19.05.2022;14:35:15;1.848;S;1;2;49,050;14;822,19;0,00;822,19;377,56;67,96;0,00
556.181;19.05.2022;14:36:57;2.969;S;1;3;49,390;28;1.185,23;0,00;1.185,23;960,20;147,20;0,00
556.182;19.05.2022;14:37:42;2.969;S;1;2;49,390;28;1.185,23;0,00;1.185,23;960,20;147,20;0,00
556.183;19.05.2022;14:38:45;3.404;S;1;2;81,188;19;2.494,51;0,00;2.494,51;1.921,75;274,25;0,00
556.184;19.05.2022;14:42:59;1.185;S;1;2;59,710;14;1.934,72;0,00;1.934,72;1.487,10;208,23;0,00
556.185;19.05.2022;14:45:11;2.667;S;1;2;60,770;14;2.111,20;0,00;2.111,20;1.998,35;224,51;0,00
556.186;19.05.2022;14:46:43;1.445;S;1;2;10,020;14;383,57;0,00;383,57;383,57;46,03;0,00
556.187;19.05.2022;14:48:29;1.218;S;1;3;47,210;14;1.224,55;0,00;1.224,55;832,49;76,89;0,00
556.188;19.05.2022;14:50:32;2.069;S;1;3;93,480;21;2.464,94;0,00;2.464,94;1.847,28;271,43;0,00
556.189;19.05.2022;14:55:12;1.320;S;1;2;18,956;28;498,88;0,00;498,88;434,01;38,08;3,00
556.190;19.05.2022;14:53:22;2.374;S;1;2;17,756;14;527,15;0,00;527,15;521,20;55,26;0,00
556.191;19.05.2022;14:54:54;1.005;S;1;2;20,530;14;438,19;0,00;438,19;303,17;54,57;3,00
556.192;19.05.2022;14:57:08;1.230;S;1;2;20,730;28;353,34;0,00;353,34;235,57;42,40;0,00
556.193;19.05.2022;14:59:52;2.499;S;1;3;36,320;14;1.001,29;0,00;1.001,29;902,95;112,56;0,00
556.194;19.05.2022;15:02:26;3.316;S;1;3;35,230;0;655,42;0,00;655,42;510,34;61,82;0,00
556.195;19.05.2022;15:04:28;1.119;S;1;2;50,950;14;1.262,77;0,00;1.262,77;841,89;151,54;0,00
556.196;19.05.2022;15:09:11;1.763;S;1;2;21,600;21;238,36;0,00;238,36;186,77;18,58;3,00
556.197;19.05.2022;15:10:57;1.612;S;1;2;73,000;14;468,04;0,00;468,04;423,42;47,34;3,00
556.198;19.05.2022;15:17:40;2.997;S;1;3;37,605;14;741,71;0,00;741,71;374,01;67,32;0,00
556.199;19.05.2022;15:12:33;1.520;S;1;2;160,213;7;3.113,80;0,00;3.113,80;2.000,65;266,65;0,00
556.200;19.05.2022;15:14:02;2.378;S;1;2;27,140;7;599,50;0,00;599,50;588,30;56,82;0,00
556.201;19.05.2022;15:33:02;1.763;S;1;3;31,160;21;405,51;0,00;405,51;308,27;35,01;3,00
556.202;19.05.2022;15:42:59;1.476;S;1;2;1,116;14;22,71;0,00;22,71;17,84;1,75;3,00
556.203;19.05.2022;15:43:28;1.086;S;1;2;15,000;14;531,00;0,00;531,00;531,00;95,58;0,00
556.204;19.05.2022;15:48:25;2.607;S;1;3;115,800;14;1.091,03;0,00;1.091,03;1.058,11;118,44;3,00
556.205;19.05.2022;15:52:22;1.281;S;1;2;1,960;14;23,93;0,00;23,93;15,95;2,87;0,00
556.206;19.05.2022;15:58:38;1.108;S;1;2;84,342;14;960,10;0,00;960,10;830,92;103,29;0,00
556.207;19.05.2022;06:18:15;1.081;S;1;2;140,180;14;1.889,71;0,00;1.889,71;1.225,24;205,28;2,00
556.208;19.05.2022;16:09:06;1.006;S;1;2;18,665;14;504,12;0,00;504,12;357,64;54,64;0,00
556.209;19.05.2022;16:37:01;2.253;S;1;2;42,140;0;1.133,22;0,00;1.133,22;1.102,56;49,92;3,00
556.210;19.05.2022;16:51:20;1.005;S;1;2;4,780;14;119,74;0,00;119,74;79,83;14,37;3,00
556.211;19.05.2022;17:09:35;2.549;S;1;2;4,668;0;312,62;0,00;312,62;208,42;37,52;0,00
556.212;19.05.2022;17:18:04;2.146;S;1;2;5,720;14;203,46;0,00;203,46;185,43;24,42;0,00
556.213;19.05.2022;17:44:41;1.365;S;1;2;3,530;14;114,77;0,00;114,77;91,24;15,76;0,00
556.214;19.05.2022;17:57:37;3.246;S;1;2;13,764;0;299,86;0,00;299,86;262,05;12,67;0,00
556.215;19.05.2022;18:01:05;3.246;S;1;2;13,764;0;334,73;0,00;334,73;285,30;16,85;0,00
556.216;19.05.2022;18:12:32;3.246;S;1;2;1,900;0;50,50;0,00;50,50;40,42;1,16;0,00
556.218;20.05.2022;06:11:04;1.215;S;1;2;66,000;7;318,00;0,00;318,00;318,00;38,16;3,00
556.219;20.05.2022;06:26:21;1.085;S;1;2;10,000;7;212,30;0,00;212,30;82,56;14,86;0,00
556.220;20.05.2022;08:18:49;3.316;S;1;2;40,430;0;664,84;0,00;664,84;512,85;62,61;0,00
556.221;20.05.2022;08:20:51;2.588;S;1;2;3,020;14;65,21;0,00;65,21;55,66;4,05;0,00
556.222;20.05.2022;08:22:08;2.588;S;1;2;4,040;14;91,95;0,00;91,95;73,49;7,26;0,00
556.224;20.05.2022;08:25:53;2.636;S;1;2;0,450;0;3,50;0,00;3,50;3,50;0,00;0,00
556.225;20.05.2022;08:35:10;2.017;S;1;2;5,000;0;164,70;0,00;164,70;164,70;19,76;0,00
556.226;20.05.2022;08:50:41;1.041;S;1;2;0,330;14;27,22;0,00;27,22;18,15;3,27;0,00
556.227;20.05.2022;08:51:38;1.041;S;1;2;7,780;14;198,60;0,00;198,60;192,82;17,68;0,00
556.229;20.05.2022;09:14:57;2.405;S;1;2;4,880;14;71,70;0,00;71,70;56,23;10,12;0,00
556.230;20.05.2022;09:23:27;1.542;S;1;2;4,050;14;73,12;0,00;73,12;69,67;12,54;0,00
556.231;20.05.2022;09:28:07;1.332;S;1;2;8,400;14;294,67;0,00;294,67;294,67;35,36;0,00
556.232;20.05.2022;09:36:39;2.253;S;1;2;40,000;0;1.007,20;0,00;1.007,20;853,88;55,20;3,00
556.233;20.05.2022;09:36:44;1.041;S;1;2;2,160;14;80,37;0,00;80,37;72,95;9,64;0,00
556.234;20.05.2022;09:48:53;1.518;S;1;2;1,142;14;47,35;0,00;47,35;42,02;2,06;0,00
556.235;20.05.2022;10:08:45;2.017;S;1;2;20,420;0;326,55;0,00;326,55;326,55;39,19;0,00
556.236;20.05.2022;10:12:22;1.076;S;1;2;2,400;14;36,56;0,00;36,56;36,56;0,00;0,00
556.237;20.05.2022;10:21:19;2.675;S;1;2;24,270;14;424,41;0,00;424,41;385,03;41,02;3,00
556.238;20.05.2022;10:36:27;1.258;S;1;2;7,300;14;106,67;0,00;106,67;106,67;0,00;0,00
556.241;20.05.2022;11:02:46;2.309;S;1;2;12,198;14;401,16;0,00;401,16;368,00;31,52;0,00
556.242;20.05.2022;11:03:56;1.992;S;1;2;5,608;0;112,39;0,00;112,39;106,58;2,09;0,00
